id,SalePrice
1767,224666.79333785342
1768,143174.8774751844
1769,176110.67207944908
1770,148536.20783997013
1771,122857.23874157893
1772,137894.34681773244
1773,123907.73322696099
1774,148605.19035501702
1775,140651.73485888005
1776,128269.78885859951
1777,114280.76149338252
1778,137289.00430141308
1779,119164.45185632912
1780,174344.7362100932
1781,132716.3250084832
1782,82573.48688545144
1783,136249.9170325196
1784,103507.94816784064
1785,122663.05158343179
1786,129505.51901649656
1787,168275.74560723675
1788,57570.66992047186
1789,95747.95743359113
1790,79170.5920897258
1791,183601.35652589513
1792,165431.26710221864
1793,130022.94570601362
1794,147109.43692000955
1795,136304.0950395621
1796,118146.71076683707
1797,115328.24491975179
1798,121361.47084487893
1799,110022.89940460236
1800,129328.30583865273
1801,123174.30917322783
1802,127952.28108856527
1803,149054.59406049456
1804,143219.54791496598
1805,135520.72118240382
1806,124129.36586268849
1807,134258.21359112536
1808,122353.78026789823
1809,120542.41587422501
1810,135717.25804203673
1811,98638.89734012753
1812,102371.28080064539
1813,118772.34857597383
1814,97822.00594993198
1815,50107.227421963195
1816,102225.38375486447
1817,110029.75753379226
1818,147726.48753484432
1819,119216.65817466062
1820,49615.2153404279
1821,116256.97829853425
1822,150729.7786089277
1823,40645.44251247098
1824,137163.2172756422
1825,131055.9982202923
1826,101625.5968442481
1827,102071.40673130867
1828,133330.4687510883
1829,123150.83353503724
1830,147083.8518372571
1831,139882.10583139613
1832,73966.77911159475
1833,144011.50550258352
1834,115415.57084307505
1835,123302.05693099645
1836,127585.37954187373
1837,93990.94628320253
1838,126042.21979825968
1839,97321.53192980625
1840,138494.6746976212
1841,131642.75861590635
1842,86220.12018933157
1843,128191.22422344847
1844,133311.80589815183
1845,135023.17153837497
1846,159867.69349573442
1847,163032.6753263213
1848,50391.7337585033
1849,118126.93826395259
1850,116306.36884197372
1851,160057.3923943534
1852,126128.42354375818
1853,123691.78177658183
1854,168529.57459420845
1855,149736.28118221211
1856,225157.57741460396
1857,166431.74002701085
1858,140844.16505228254
1859,116365.49281965336
1860,147085.1604904597
1861,115824.04590111552
1862,307475.8894422576
1863,290906.9885077068
1864,290975.97961748776
1865,332584.8980247228
1866,318700.37654806685
1867,214897.69673260002
1868,287170.7933658282
1869,194942.0158764864
1870,216246.59721561728
1871,235607.95021767227
1872,165117.09894452462
1873,246554.29644055327
1874,146657.97886748228
1875,199562.52157282174
1876,195997.67724585647
1877,210882.43132173957
1878,200388.09809995038
1879,126152.81568039035
1880,129095.51521389885
1881,242483.2400824297
1882,245306.27187708658
1883,185908.82099759072
1884,203261.01558496495
1885,235836.0232691748
1886,287376.2475477605
1887,213751.43022676566
1888,254165.50719877717
1889,157624.01038847712
1890,116633.09070831067
1891,118412.44398241166
1892,97965.74501319579
1893,132607.0905449553
1894,127887.30443340047
1895,135041.88273991027
1896,127267.12383806444
1897,117570.94893985994
1898,114412.72077994597
1899,155913.76651206188
1900,148019.2927332504
1901,174133.78693847902
1902,154895.47629321666
1903,210237.57751987697
1904,139153.52175066597
1905,202006.9035454489
1906,160902.61925049586
1907,221121.92403320168
1908,105175.15429667452
1909,133393.77972118475
1910,119752.25527521539
1911,215166.34137832557
1912,333593.2823023746
1913,145034.31507163812
1914,53770.297532980294
1915,295907.4938910101
1916,67945.99632684037
1917,246589.80258439208
1918,139630.3432269487
1919,182046.98891425692
1920,152419.84329821053
1921,374371.5600924591
1922,300074.4250847054
1923,229132.66602673059
1924,226256.84752214386
1925,192476.59430738696
1926,363729.974877417
1927,133290.62780825532
1928,157964.74187099683
1929,123650.44725399924
1930,124679.92748579016
1931,140387.07580121866
1932,137248.73736716632
1933,172876.62632374314
1934,181644.12346829637
1935,168216.16943121556
1936,189773.57889057358
1937,183686.25523831512
1938,169488.9406820163
1939,247287.6239302348
1940,190818.45927909232
1941,171210.26202213558
1942,187388.6570626181
1943,202075.64868086675
1944,341820.1046700254
1945,390909.52052740275
1946,135388.5817451313
1947,305878.8785732667
1948,184175.43720361596
1949,247280.5304555016
1950,186434.04712588224
1951,255668.60591314323
1952,215769.40356415632
1953,169005.3420135944
1954,177072.45955264108
1955,133230.5141273312
1956,306945.1147557149
1957,152579.98779068072
1958,291104.61840576096
1959,144631.20510774886
1960,112690.8427861924
1961,115605.4969265097
1962,97748.57039737949
1963,106928.54925591452
1964,105979.76392707578
1965,141577.6991474997
1966,140225.2379084892
1967,275798.46105307486
1968,399053.7060446974
1969,365238.47064464295
1970,385241.87423176377
1971,429738.0401393352
1972,363235.2985285487
1973,262896.25598317874
1974,328948.6524256511
1975,527657.3771089143
1976,261345.00359490627
1977,342997.9854356095
1978,335080.23101845
1979,318029.01636500645
1980,196270.38897423018
1981,334459.46055759094
1982,202769.93663817813
1983,187879.25612379255
1984,168070.47078326216
1985,213573.19751380576
1986,207639.25003435323
1987,168324.1557586282
1988,170801.62771076497
1989,195050.55862532853
1990,206154.73138400368
1991,223432.19027756044
1992,214173.6216998965
1993,166380.48682609387
1994,236245.09761352328
1995,184954.00547922467
1996,245504.44230960013
1997,314014.71733636037
1998,320925.68084535125
1999,273806.9114646764
2000,316411.677301269
2001,272891.5109965963
2002,230869.90702917296
2003,245116.71284456056
2004,264960.0899361407
2005,215821.8859529654
2006,216121.99010179142
2007,242263.1171838338
2008,209929.70906565897
2009,191351.12319843014
2010,196884.53921799606
2011,134682.35383672075
2012,163629.45684268104
2013,178001.85544615303
2014,187334.31380101427
2015,210442.54410256437
2016,189511.59324414592
2017,195245.09088309805
2018,114852.74202315432
2019,131213.83006597988
2020,103621.81388901724
2021,98986.94264628646
2022,181857.40862703143
2023,143501.5640896925
2024,272831.7161220035
2025,339126.0088280331
2026,174713.5096847851
2027,149257.4606044637
2028,144422.72274001854
2029,163900.33847519447
2030,266624.3895987235
2031,242079.4350326667
2032,258644.66056503827
2033,259108.21761681818
2034,173193.6138401096
2035,215198.99305462473
2036,199518.02178053948
2037,208029.2906977893
2038,323409.893541532
2039,226512.22745329206
2040,272485.20685951103
2041,306253.53806277004
2042,205863.81277411463
2043,176011.57118464564
2044,184009.812745566
2045,210673.43676521024
2046,151240.1666249343
2047,147401.58527638463
2048,137495.28874581849
2049,145066.86818132678
2050,179980.83968411584
2051,103814.06926034437
2052,122017.54731470106
2053,146030.57417212415
2054,90815.66168324699
2055,160916.544134044
2056,138985.07652418735
2057,114954.64988186302
2058,220995.03011747714
2059,128804.44353620424
2060,172701.85033874115
2061,180013.82325168676
2062,129123.08278416749
2063,116544.9961303228
2064,141400.58757260453
2065,120470.09651293649
2066,160868.8855844214
2067,113085.7019850828
2068,152085.65270498063
2069,84566.23820635567
2070,116782.4002922303
2071,91537.45075143053
2072,132196.1608394889
2073,131502.66805723653
2074,183264.2152893036
2075,140231.1127976855
2076,121121.22441216132
2077,158126.7931704354
2078,123018.40685044506
2079,138318.7947746286
2080,117782.32219172512
2081,128016.46803794768
2082,115918.01676396982
2083,146483.14195945748
2084,105938.12324931203
2085,113024.6061801341
2086,95651.08845882083
2087,115755.99056026999
2088,96035.10934480188
2089,78763.54636719328
2090,121936.49208845539
2091,105994.92553969749
2092,121596.70759758429
2093,118417.53279466918
2094,112072.6063999716
2095,145347.0505111136
2096,80693.54126165617
2097,98719.67985905193
2098,146679.1148342832
2099,48531.791850506124
2100,64555.04146287035
2101,117191.7635754133
2102,121975.02803340154
2103,101614.4570368437
2104,140151.32448790653
2105,127915.27903918893
2106,58342.55358476777
2107,195796.25084958313
2108,114323.09579994509
2109,104621.81152018506
2110,132992.37346265325
2111,137521.6744876611
2112,136329.27312629425
2113,119558.17994767377
2114,121877.89173717645
2115,165269.9981293571
2116,118047.78280387053
2117,146710.70756686918
2118,123969.36016877492
2119,113894.13285315897
2120,112026.67314795301
2121,87267.55046670628
2122,118045.46578617285
2123,82111.7907209399
2124,156729.4057711905
2125,126761.77982090534
2126,150378.65111809672
2127,173511.4327192815
2128,124408.82461283669
2129,94759.59161657956
2130,134099.69444685738
2131,131033.231337937
2132,116050.0324679758
2133,126645.35735292478
2134,124126.18510291199
2135,98642.954473264
2136,76877.34485428248
2137,106705.08599788761
2138,134466.56624971982
2139,149867.059320158
2140,137924.38001430506
2141,153680.31602393737
2142,123006.1441253542
2143,149371.37420238677
2144,135580.39824220276
2145,137469.91465160227
2146,165786.33770363906
2147,147412.18098939137
2148,131395.69650181345
2149,155520.71899786126
2150,221183.58462211158
2151,114644.87338559593
2152,183663.92558021212
2153,167751.200310543
2154,106875.73179022581
2155,139931.08890646603
2156,268445.79506858235
2157,232763.8807226805
2158,243487.76042282282
2159,211861.7268742529
2160,176223.27496643306
2161,227366.8727696377
2162,341245.46097980055
2163,347347.67222943035
2164,239035.64702865356
2165,191143.97287115408
2166,153385.08780087365
2167,213566.47173736888
2168,193451.20320656718
2169,194709.1719593152
2170,213513.0580789279
2171,150468.22588025173
2172,131116.67515014208
2173,162681.51304437174
2174,225498.5134456904
2175,291272.4229819036
2176,302780.26175652933
2177,234497.34009862403
2178,211823.0362877846
2179,137192.12069108538
2180,210803.00045549613
2181,191468.04793890193
2182,214122.14481672208
2183,182697.21942668245
2184,119076.83906632595
2185,120717.20157182738
2186,146448.87203511462
2187,149636.8627309539
2188,150546.76998306843
2189,305050.07615879027
2190,79383.49144870706
2191,80344.26259272227
2192,88186.56142983644
2193,109194.38633906866
2194,101780.8307643195
2195,109423.18123109365
2196,100393.0282111051
2197,116879.52532540425
2198,162096.4873738939
2199,179915.18752029008
2200,152987.42218688643
2201,144052.32205725135
2202,219805.39148073408
2203,135343.53818729328
2204,176975.63154664106
2205,117733.3594823513
2206,146107.79589009928
2207,219210.7597115623
2208,261803.45305057327
2209,247654.24085441977
2210,116980.63689445204
2211,116252.1317456902
2212,120615.61541355494
2213,105351.89227702153
2214,140018.78540519445
2215,97502.07363277175
2216,148056.589325774
2217,67436.22680761933
2218,66403.21790365115
2219,61515.27894259559
2220,66219.31965802936
2221,295741.53458423726
2222,271621.27956304397
2223,290655.7698197463
2224,205805.1311194034
2225,119262.29882386314
2226,186343.08023231407
2227,196298.66939818911
2228,245991.16434797374
2229,243826.5551972221
2230,139790.06396523176
2231,204373.659546052
2232,173407.27885233573
2233,183072.1748177809
2234,239891.8229555619
2235,222350.58071173716
2236,252911.5110710391
2237,310560.90579567594
2238,188577.28923140385
2239,102740.10338293438
2240,156543.24075101165
2241,162970.18348362256
2242,126782.88953540125
2243,128456.98351380932
2244,106008.54937820094
2245,99161.91557944086
2246,144617.49433986907
2247,111734.56487987007
2248,119313.99983004814
2249,114421.73520980185
2250,125478.76875140572
2251,96361.1639272052
2252,179990.62707003747
2253,148213.42095930938
2254,175717.40240465594
2255,184507.00165700144
2256,178754.61667299987
2257,208119.90278476823
2258,159020.88142873536
2259,174966.51482038829
2260,164912.19034833147
2261,179438.96219168365
2262,204055.4437002947
2263,366893.4592504937
2264,501981.69644854113
2265,180576.89648083242
2266,290798.62784445356
2267,352861.9604818484
2268,399906.468453645
2269,146244.6910623805
2270,196902.39254523974
2271,218952.94770764752
2272,197117.95221524307
2273,164673.49464399996
2274,180253.76317117512
2275,159378.7733265423
2276,193151.12361602247
2277,183677.05493902863
2278,147234.96078614116
2279,123159.4868607575
2280,120852.91516650502
2281,166398.16377767862
2282,186359.8157673323
2283,106390.7444660718
2284,112279.98774268781
2285,139115.61391153117
2286,122466.60128908198
2287,356755.4284681894
2288,258202.21950451424
2289,343245.915226656
2290,430266.5942480886
2291,316785.6066373312
2292,414519.95303755597
2293,467981.9185516478
2294,369750.96022152365
2295,474220.80225069873
2296,277588.00389132515
2297,333494.52152042085
2298,328550.6205340419
2299,351438.9777554722
2300,330068.2388586827
2301,297116.9396329032
2302,233798.3218440516
2303,232323.0989350454
2304,236241.85261721796
2305,195036.8025108196
2306,188144.98275806845
2307,191555.16122150503
2308,217792.0765318491
2309,275511.26403830247
2310,197254.01523284646
2311,197638.70127832057
2312,167274.16198648512
2313,164663.8014170432
2314,167142.0788029838
2315,171664.98891280917
2316,185892.14799802765
2317,181893.83116698387
2318,177599.72989169712
2319,179678.76918556314
2320,178548.519641581
2321,223566.24123913643
2322,175692.57516029885
2323,185957.94729944188
2324,176956.69594522446
2325,213910.8456052291
2326,171556.06716705635
2327,199990.93886836135
2328,221969.67986623352
2329,189028.45940861717
2330,180302.25225785695
2331,348025.5502402807
2332,378615.9015670242
2333,318317.05051854753
2334,254144.29552546592
2335,284334.7055386141
2336,314257.3225528611
2337,190237.59291976658
2338,252502.40861188088
2339,203434.61642289086
2340,391855.4088666392
2341,210726.17876528652
2342,226130.1619782906
2343,215741.44168711625
2344,208057.47643577302
2345,221802.96762921757
2346,204580.90979613882
2347,192775.496525517
2348,235162.22057855013
2349,168283.53107979236
2350,301951.57233037835
2351,254922.92674192783
2352,248171.2344563921
2353,241841.7541201758
2354,132949.49101996896
2355,140860.6782611244
2356,149483.13946404614
2357,180845.6622987222
2358,199442.12184939274
2359,130255.17461696434
2360,112434.30638033652
2361,146000.16967059686
2362,276989.4854159163
2363,137517.6018585418
2364,153827.6666954973
2365,216684.762378596
2366,186914.84195083362
2367,220369.5469892896
2368,209193.40611705897
2369,217357.87038312654
2370,162579.15096558718
2371,165582.4944377857
2372,192317.94918712124
2373,281177.9479758351
2374,317086.03283129446
2375,248446.33377675732
2376,288528.0912629685
2377,342462.2249251185
2378,142746.8577411874
2379,200826.10954748004
2380,154810.54640961636
2381,179605.13795558322
2382,197746.55601556262
2383,208550.9957845625
2384,245035.09649690767
2385,159318.47024910906
2386,132477.90463461506
2387,133684.57757011423
2388,97959.66992717618
2389,117409.04445591567
2390,145463.16211018793
2391,148003.78768502426
2392,111162.83221940669
2393,171413.38746870245
2394,138760.7471098781
2395,208762.54700246468
2396,139399.18210543468
2397,228448.49373746937
2398,133734.59345465974
2399,66536.88210075407
2400,59444.78250983938
2401,111686.82740914145
2402,141132.30480669302
2403,144361.87291912345
2404,152941.55551022565
2405,160423.6362754192
2406,141358.1801816295
2407,129687.21418247485
2408,148013.77635331583
2409,121437.71074014824
2410,167339.43180670036
2411,114015.74295450818
2412,160145.82335844223
2413,129781.28696741661
2414,149738.49536850903
2415,138640.8574418631
2416,127842.65141826843
2417,131450.68446571362
2418,128752.6617894128
2419,128949.85001966692
2420,123217.77547047829
2421,156688.92206125613
2422,103331.6970144361
2423,121685.94209689782
2424,152032.61581932456
2425,194342.93146797095
2426,136304.0948904688
2427,134368.5985069989
2428,174630.57869941194
2429,110450.45533543392
2430,130674.45875038172
2431,110788.56773134822
2432,144127.62243271054
2433,144431.0959291744
2434,143528.1605382089
2435,151618.4541896243
2436,102199.76975629757
2437,102279.77161697084
2438,122147.26785101811
2439,104269.94405135751
2440,119758.42265639118
2441,97773.27803108153
2442,94568.96423541658
2443,125644.55838509566
2444,132721.4426979362
2445,93537.49715869671
2446,137160.48246510883
2447,180875.40297338756
2448,125355.98559746156
2449,113768.55622050392
2450,153339.623704382
2451,119786.41360736513
2452,196096.9560546712
2453,91021.51324142095
2454,121860.46401556487
2455,125105.989485518
2456,142868.60613992758
2457,133501.17173165636
2458,130035.67123229428
2459,108581.04012175459
2460,142625.57279796794
2461,121002.13473130824
2462,133674.1396975587
2463,125784.12673620912
2464,175965.42794493627
2465,149078.00283388453
2466,125558.06353726138
2467,128489.78350655854
2468,80881.53625079384
2469,82203.15382214574
2470,192413.54636796546
2471,209909.46594489415
2472,168971.21791222162
2473,113095.9924243589
2474,73343.1268955764
2475,221488.34489770932
2476,112079.05074821731
2477,130914.46289739832
2478,159991.1518192416
2479,102410.9634962532
2480,145910.59445540898
2481,118000.23577700485
2482,124593.01355421878
2483,107532.50243597181
2484,121270.41128656159
2485,122298.77697869956
2486,150222.7405249619
2487,179207.12738399586
2488,157518.10623618547
2489,154607.6902027352
2490,138234.941392857
2491,95392.83551985842
2492,191110.0886456325
2493,147868.47059941
2494,156524.34348462074
2495,89455.91656276287
2496,249179.4007746608
2497,160462.4519051946
2498,106632.26528001986
2499,84745.30317309313
2500,117956.31650487104
2501,144269.63699609664
2502,146076.78607241466
2503,102633.3722966441
2504,178723.12853160084
2505,226624.03328144053
2506,244848.8754245734
2507,281915.2817058139
2508,245030.41019613115
2509,207661.4987820839
2510,207824.5029849645
2511,168564.13795656312
2512,193238.50822961077
2513,226409.34267635483
2514,245416.62197787926
2515,146632.63141899207
2516,172427.36885845108
2517,141625.04773813445
2518,153061.5459878928
2519,224659.30201434068
2520,216190.33794569847
2521,187648.604479418
2522,223934.72604611615
2523,123741.96109854215
2524,137197.13565064827
2525,145253.5953687635
2526,137638.34308649623
2527,112827.70716314502
2528,127489.38683641727
2529,131300.1162226958
2530,116702.29475943746
2531,246242.7078373097
2532,221423.65009108203
2533,195323.4840507725
2534,226863.46778256472
2535,300181.5383618512
2536,232385.93991058564
2537,235631.16104806864
2538,174952.4409689504
2539,182284.6854563829
2540,172541.63845280083
2541,170003.51688819096
2542,156590.4584665058
2543,121265.35490244921
2544,123760.33529708079
2545,145331.70744330744
2546,132104.03265486786
2547,136301.04178805396
2548,156042.96656764508
2549,146253.6775031146
2550,732675.2956054119
2551,129924.12532750705
2552,132079.45479237958
2553,75787.54873903558
2554,97450.47195453354
2555,111856.05059759095
2556,98260.0827012779
2557,107352.36799282295
2558,145526.2040910759
2559,146214.71307132312
2560,144341.0427569216
2561,137433.35383661592
2562,137444.38980558695
2563,139834.7348183327
2564,198811.83043785472
2565,138615.07294347725
2566,154832.7790669482
2567,144532.78768224502
2568,197708.18921111547
2569,229223.02318522276
2570,114359.65906930456
2571,187009.9967660936
2572,145221.2794901624
2573,231695.1079565321
2574,289790.342324488
2575,129809.98693732389
2576,118691.72615685553
2577,142008.67852163257
2578,82023.65074542182
2579,58890.8751892587
2580,93822.22447136595
2581,95636.20056362456
2582,99345.9251175341
2583,262905.6577831561
2584,181638.6126996078
2585,184037.44748787643
2586,230546.8954938631
2587,197693.70362797464
2588,140456.4669354028
2589,150870.347532176
2590,202323.75590955568
2591,218457.17400087218
2592,211856.38774724148
2593,246223.59220338956
2594,182499.99586991858
2595,201080.85824548185
2596,291868.13033455424
2597,186929.42947403394
2598,278598.6811933012
2599,321272.96737513726
2600,172960.77646592516
2601,148069.53510680026
2602,82366.68500481412
2603,96565.59369200085
2604,90208.4951338809
2605,79063.41824317345
2606,150580.48479061818
2607,198524.10640513117
2608,201418.459857463
2609,170776.0312057216
2610,111050.292183141
2611,118928.21379699984
2612,162536.9145863395
2613,126450.6536069094
2614,119274.05290546922
2615,158524.4327942096
2616,146149.31252976935
2617,187170.0406313702
2618,216164.0906560802
2619,203309.1404111178
2620,183160.93529584358
2621,171570.78476438072
2622,179841.78488185286
2623,234202.47808114468
2624,303247.3238671401
2625,308069.0064840505
2626,171065.47455151618
2627,162047.5238428532
2628,451596.6406729826
2629,486080.4219906355
2630,345322.42534671794
2631,470207.21297052916
2632,408082.58513165393
2633,297544.93125271855
2634,414467.07032828324
2635,158460.28735682846
2636,171661.0882740375
2637,178989.7193191444
2638,255852.7467594671
2639,182001.78510933358
2640,150904.2032536012
2641,100489.43232572844
2642,190552.75967082544
2643,101534.78997837481
2644,119717.76560024777
2645,107285.281394318
2646,94309.50387624034
2647,103531.3033909653
2648,141654.80227040604
2649,146280.39607738098
2650,131640.7776443172
2651,140259.81127608198
2652,386001.8509767896
2653,244256.001658498
2654,242583.02763477108
2655,388641.4913288787
2656,306178.6755418437
2657,352063.3083828838
2658,296228.343454776
2659,278905.93102501077
2660,349731.58963138936
2661,338050.78092857444
2662,357627.6584142618
2663,281809.2893547496
2664,265350.00961973995
2665,304712.38395811943
2666,275155.0264023207
2667,162635.59850457945
2668,171641.04890454607
2669,178837.62611460345
2670,273089.3285422089
2671,180157.02828541587
2672,188734.6819531698
2673,199539.29691647843
2674,194099.34627460572
2675,162655.66706633577
2676,191944.0802367222
2677,196064.38613147006
2678,239998.5475084043
2679,272746.7740355899
2680,277376.22012893495
2681,397195.01662522915
2682,314317.46880038566
2683,498268.63058029464
2684,310021.62570689456
2685,329963.30380314996
2686,241461.16942149634
2687,298381.70055678714
2688,210404.1504498815
2689,201404.033234343
2690,415675.73464727605
2691,182397.21866926664
2692,133422.47162718943
2693,196148.94400102182
2694,136035.1274968367
2695,187109.30356681367
2696,177453.21864618128
2697,184081.69870771066
2698,196179.79253715344
2699,174231.266644317
2700,155064.6631230337
2701,150765.8593119258
2702,111309.26386552084
2703,125101.44679251904
2704,137496.16226902138
2705,114601.77117468113
2706,109004.62693295979
2707,125928.16388659317
2708,132993.9386963503
2709,103786.03900420733
2710,124544.2623235754
2711,299391.7978155515
2712,367151.37777705595
2713,170208.8168288894
2714,143764.93341165557
2715,169000.2416502263
2716,142420.43921846262
2717,189662.21819323048
2718,218689.48643912064
2719,158283.33257763006
2720,172871.98904777158
2721,129371.3310150313
2722,161768.28835330385
2723,139870.74463844794
2724,122765.51286143962
2725,128145.14335919438
2726,151959.5615964863
2727,169605.34340108332
2728,185602.1122070557
2729,147394.45553061544
2730,148344.60203743138
2731,134202.85716261173
2732,134248.11691064964
2733,154127.1259065784
2734,144067.53951285034
2735,141825.13164541914
